TESTE_ID;INSERT_AM;INSERT_VON;UPDATE_AM;UPDATE_VON;LABOR_GROUP_ID;TEST_NR;NAME_KURZ;NAME_KURZ_10;NAME_LANG;NAME_STATISTIK;NAME_BEFUND;NAME_BEFUND_LANG;GUELTIG_AB;GUELTIG_BIS;EINHEIT_ID;TESTGRUPPE_ID;BEFUNDGRUPPE_ID;HOLGRUPPE_ID;BERECHNUNG_ANFOF;BERECHNUNG_FLAGF;BERECHNUNG_WERTF;ANZEIGE_NR;MATERIAL_ID;TEST_GESPERRT;ANFORDERUNG_BIS;TESTE_BESCHR_ID;MATERIAL_HOLBAR;NOT_TEST;RD_TEST;BD_TEST;SD_TEST;SOP_ABNAHME_ID;SOP_VERFAHREN_ID;SOP_ENTSORGEN_ID;GRAFIK_VORHANDEN;QUAKO_ANALYT_ID;LEISTUNG_TEST_NR;TESTE_ANZ;TESTE_INF;NAME_KURZ_FREMD;NAME_LANG_FREMD;METHODE;MATERIAL_FREMD;INSERT_VON_HAUS;ARBEITSPLATZ_ID;ZUSATZ_ANFO_NR;ZUSATZ_ANSICHT;TESTE_MASK_ID;ANHANG_TEST;LOESCHEN;VERDECKE_MOD_ERG;QC_ANZEIGE;VOL_EINHEIT;NICHTANFORDERBAR;NICHT_EINZELN_ANFORDERBAR;NICHT_ABRECHNEN;NICHT_STATISTIK;QC_UEBERWACHEN_GR;MAT_TESTE_MAT_ID
6544,0;20.12.2017 15:42;;02.01.2018 15:36;;1,0;9066,0;"AMPAL";"AMPALic";;;;"AMPAR1/R2 im Liquor";20.12.2017;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9066,0;;;;;;;6544,0;13,0;;;;;;;;;;1,0;;;;
6545,0;20.12.2017 15:42;;02.01.2018 15:37;;1,0;9067,0;"DPPXL";"DPPXLic";;;;"DPPX im Liquor";20.12.2017;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9067,0;;;;;;;6545,0;13,0;;;;;;;;;;1,0;;;;
6546,0;20.12.2017 15:42;;01.08.2018 14:43;;1,0;9068,0;"CASPR";"CASPRLic";;;;"VGKC-CASPR2 im Liquor";20.12.2017;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9068,0;;;;;;;6546,0;13,0;;;;;;;;;;1,0;;;;
6547,0;20.12.2017 15:42;;01.08.2018 14:43;;1,0;9069,0;"LG1Li";"LG1Lic";;;;"VGKC-LG1 im Liquor";20.12.2017;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9069,0;;;;;;;6547,0;13,0;;;;;;;;;;1,0;;;;
6548,0;20.12.2017 15:42;;02.01.2018 15:37;;1,0;9070,0;"GABAL";"GABALic";;;;"GABA-BR im Liquor";20.12.2017;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9070,0;;;;;;;6548,0;13,0;;;;;;;;;;1,0;;;;
6552,0;08.01.2018 10:35;;08.01.2018 10:38;;1,0;9073,0;"PNPBL";"PARANEOPLA";"Paraneoplast. Blot";;;"Paraneoplast. Blot";08.01.2018;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9073,0;;;;;;;6552,0;13,0;;;;;;;1,0;;;1,0;;;;
6556,0;08.01.2018 12:19;;08.01.2018 14:10;;1,0;9074,0;"KLHD";"KLH-DARM";"KLH-DARM";;"Kleinhirn IFT Darm";"Kleinhirn IFT Darm";07.01.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9074,0;;;;;;;6556,0;13,0;;;;;;;1,0;;;1,0;;;;
6564,0;08.01.2018 12:22;;08.01.2018 14:11;;1,0;9075,0;"KLHD";"KLHDARM iL";"KLH-DARM iL";;"KleinhirnIFT Darm iL";"Kleinhirn-IFT Darm im Liquor";07.01.2018;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9075,0;;;;;;;6564,0;13,0;;;;;;;1,0;;;1,0;;;;
6565,0;10.01.2018 09:09;;05.05.2023 08:28;;1,0;9076,0;"ANAK";"ANTINEURAK";"ANTINEURAK";;;"Antineurale Antikörper";08.01.2018;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9076,0;;;;;;;6565,0;13,0;;;;;;;0,0;;;1,0;;;;
6574,0;23.01.2018 09:28;;12.02.2020 08:53;;1,0;9080,0;"EDOX";"EDOXA";"EDOXABAN";;"Edoxaban";"Edoxaban";22.01.2018;;36,0;;;;"0";"0";"0";;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9080,0;;;;;;;6574,0;3,0;;;;;;;1,0;;;0,0;;;3,0;
6576,0;13.02.2018 09:03;;16.12.2022 10:34;;1,0;9082,0;"CEFTB";"CEFTB";"CEFTAZB";;"Ceftazidim Talwert";"Ceftazidim";12.01.2018;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9082,0;;;;;;;6576,0;27,0;;;;;;;1,0;;;0,0;;;;
6578,0;13.02.2018 09:07;;16.12.2022 10:35;;1,0;9084,0;"PIPEB";"PIPEB";"PIPERAZB";;"Piperazillin Talwert";"Piperazillin";12.01.2018;;5,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9084,0;;;;;;;6578,0;27,0;;;;;;;1,0;;;0,0;;;;
6615,0;09.03.2018 15:35;;;;1,0;9114,0;"DESM1";"DESM1";"Desmoglein 1";;"Desmoglein 1 AK";"Desmoglein 1 AK";09.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9114,0;;;;;;;6615,0;13,0;;;;;;;1,0;;;1,0;;;;
6616,0;09.03.2018 15:37;;;;1,0;9115,0;"DESM3";"DESM3";"Desmoglein 3 AK";;"Desmoglein 3 AK";"Desmoglein 3 AK";09.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9115,0;;;;;;;6616,0;13,0;;;;;;;1,0;;;1,0;;;;
6620,0;09.03.2018 15:40;;;;1,0;9116,0;"BP180";"BP180";"Bullös.Pemph. 180 AK";;"Bullös.Pemph. 180 AK";"Bullöses Pemphigoid 180 AK";09.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9116,0;;;;;;;6620,0;13,0;;;;;;;1,0;;;1,0;;;;
6621,0;09.03.2018 15:42;;;;1,0;9117,0;"BP230";"BP230";"Bullös.Pemph. 230 AK";;"Bullös.Pemph. 230 AK";"Bullöses Pemphigoid 230 AK";09.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9117,0;;;;;;;6621,0;13,0;;;;;;;1,0;;;1,0;;;;
6622,0;12.03.2018 09:20;;12.03.2018 16:08;;1,0;9118,0;"PEMPH";"PEMPHIGUS";"Pemphigus";;"Pemphigus-Überschrif";"Blasenbildende Erkrankungen";12.03.2018;;4445,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9118,0;;;;;;;6622,0;13,0;;;;;;;0,0;;;1,0;;;;
6623,0;13.03.2018 14:13;;;;1,0;9119,0;"AQPAK";"AQUA-AK";"Aquaporin Antikörper";;"Aquaporin Antikörper";"Aquaporin Antikörper";13.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9119,0;;;;;;;6623,0;13,0;;;;;;;1,0;;;1,0;;;;
6624,0;13.03.2018 14:17;;13.03.2018 15:31;;1,0;9120,0;"AQPLi";"AQUAAK-LIQ";"Aquap.Antikörper Liq";;"Aquap.Antikörper Liq";"Aquaporin Antikörper i.Liq.";13.03.2018;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9120,0;;;;;;;6624,0;13,0;;;;;;;1,0;;;1,0;;;;
6625,0;13.03.2018 15:26;;18.03.2024 14:46;;1,0;9121,0;"PLIPA";"PHOSLIPAK";"PhosphoLipase2 AK";;"PhosphoLipase2 AK";"Ak g. Phospholipase-2";13.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9121,0;;;;;;;6625,0;22,0;;;;;;;1,0;;;0,0;;;;
6626,0;13.03.2018 15:28;;24.01.2024 13:39;;1,0;9122,0;"MOGAK";"MOG-AK";"MOG-Antikörper";;"MOG-Antikörper";"MOG-Antikörper";13.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9122,0;;;;;;;6626,0;13,0;;;;;;;1,0;;;1,0;;;;
6629,0;13.03.2018 15:30;;24.01.2024 13:39;;1,0;9123,0;"MOGLI";"MOG-LIQ";"MOG-Antikörper Liq.";;"MOG-Antikörper i.Liq";"MOG-Antikörper i.Liq.";13.03.2018;;4444,0;;;;;;;;4,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9123,0;;;;;;;6629,0;13,0;;;;;;;1,0;;;1,0;;;;
6631,0;19.03.2018 15:19;;09.04.2024 08:50;;1,0;9124,0;"CD4/7";"CD4+7-%";"CD4+/CD7-";"CD4+/CD7-";"CD4+/CD7-";"CD4+/CD7-";19.03.2018;;15,0;;;;;;;;327,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9124,0;;;;;;;6631,0;14,0;;;;;;;1,0;;;1,0;;;;
6632,0;19.03.2018 15:22;;09.04.2024 08:50;;1,0;9125,0;"CD47K";"CD4+7-K";"CD4+CD7-abs";"CD4+CD7-abs";"CD4+CD7-abs";"CD4+/CD7- Konz.";19.03.2018;;38,0;;;;;;;;327,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9125,0;;;;;;;6632,0;14,0;;;;;;;1,0;;;1,0;;;;
6633,0;19.03.2018 15:24;;09.04.2024 08:50;;1,0;9126,0;"CD426";"CD4+26-%";"CD4+/CD26-";"CD4+/CD26-";"CD4+/CD26-";"CD4+/CD26-";19.03.2018;;15,0;;;;;;;;327,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9126,0;;;;;;;6633,0;14,0;;;;;;;1,0;;;1,0;;;;
6634,0;19.03.2018 15:26;;09.04.2024 08:51;;1,0;9127,0;"CD426";"CD4+26-K";"CD4+/CD26-abs";"CD4+/CD26-abs";"CD4+/CD26-abs";"CD4+/CD26- Konz.";19.03.2018;;38,0;;;;;;;;327,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9127,0;;;;;;;6634,0;14,0;;;;;;;1,0;;;1,0;;;;
6635,0;22.03.2018 11:19;;27.03.2018 10:30;;1,0;9128,0;"DESAK";"DESMOAK";"Desmosomen AK";;"Ak. g. Desmosomen";"Ak. g. Desmosomen";22.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9128,0;;;;;;;6635,0;13,0;;;;;;;1,0;;;1,0;;;;
6636,0;22.03.2018 11:23;;27.03.2018 10:30;;1,0;9129,0;"EPIBM";"EPIDBMAK";"Epid. Basalmem. AK";;"Ak g. epiderm. Basal";"Ak g. epiderm. Basalmembran";22.03.2018;;4444,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9129,0;;;;;;;6636,0;13,0;;;;;;;1,0;;;1,0;;;;
6638,0;24.04.2018 11:20;;;;1,0;9131,0;"TETAE";"TETA_G";"Tetanus-Toxoid (EIA)";;"Tetanus-Toxoid (EIA)";"Tetanus-Toxoid (EIA)";24.04.2018;;122,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9131,0;;;;;;;6638,0;16,0;;;;;;;1,0;;;0,0;;;;
6639,0;24.04.2018 14:03;;24.04.2018 14:58;;1,0;9132,0;"DIPHT";"DIPH_T";"Diphtherie-Toxoid";;"Diphtherie-Toxoid";"Diphtherie-Toxoid (EIA)";24.04.2018;;122,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9132,0;;;;;;;6639,0;16,0;;;;;;;1,0;;;0,0;;;;
6641,0;24.04.2018 14:28;;;;1,0;9133,0;"MYIGG";"MYKIGG";"Mykoplasma-IgG";;"Mykoplasma-IgG";"Mykoplasma-IgG";24.04.2018;;4657,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9133,0;;;;;;;6641,0;16,0;;;;;;;1,0;;;0,0;;;;
6642,0;24.04.2018 14:31;;24.04.2018 14:35;;1,0;9134,0;"MYIGA";"MYKIGA";"Mkyoplasma-IgA";;"Mkyoplasma-IgA";"Mkyoplasma-IgA";24.04.2018;;4971,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9134,0;;;;;;;6642,0;16,0;;;;;;;1,0;;;0,0;;;;
6644,0;24.04.2018 14:34;;;;1,0;9135,0;"LGIGG";"LEGIGG";"Legionella P.-IgG";;"Legionella P.-IgG";"Legionella P.-IgG";24.04.2018;;4657,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9135,0;;;;;;;6644,0;16,0;;;;;;;1,0;;;0,0;;;;
6645,0;24.04.2018 14:36;;24.04.2018 15:39;;1,0;9136,0;"LGIGM";"LEGIGM";"Legionella P.-IgM";;"Legionella P.-IgM";"Legionella P.-IgM";24.04.2018;;4971,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9136,0;;;;;;;6645,0;16,0;;;;;;;1,0;;;0,0;;;;
6652,0;20.07.2018 14:56;;;;1,0;9142,0;"MYIGM";"MYKIGM";"Mykoplasma-IgM";;"Mykoplasma-IgM";"Mykoplasma-IgM";20.07.2018;;4971,0;;;;;;;;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9142,0;;;;;;;6652,0;16,0;;;;;;;1,0;;;0,0;;;;
6653,0;14.08.2018 14:12;;16.08.2018 14:38;;1,0;9143,0;"BUPRO";"BUPROP";"Bupropion";;"Bupropion";"Bupropion";13.08.2018;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9143,0;;;;;;;6653,0;27,0;;;;;;;1,0;;;1,0;;;;
6654,0;14.08.2018 14:14;;16.08.2018 14:38;;1,0;9144,0;"OHBUP";"OHBUPROP";"OH-Bupropion";;"OH-Bupropion";"OH-Bupropion";13.08.2018;;36,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9144,0;;;;;;;6654,0;27,0;;;;;;;1,0;;;1,0;;;;
6656,0;03.09.2018 14:38;;17.12.2019 16:00;;1,0;9146,0;"C1IN";"C1IN";"C1-Esterase Inh quan";;"C1-Esterase Inh quan";"C1-Esterase Inhibitor quantitativ";01.09.2018;;3,0;;;;;;;;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9146,0;;;;;;;6656,0;28,0;;;;;;;1,0;;;;;;;
6657,0;10.09.2018 15:27;;12.02.2020 08:53;;1,0;9147,0;"PROSA";"PROT-SAK";"Protein S-Aktivität";;"Protein S-Aktivität";"Protein S-Aktivität";10.09.2018;;15,0;;;;;;;;326,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9147,0;;;;;;;6657,0;12,0;;;;;;;1,0;;;0,0;;;;
6669,0;29.11.2018 08:49;;29.11.2018 08:55;;1,0;9153,0;"MG-U2";"MG-U2";"Magnesium im Urin";"Magnesium im Urin";"Magnesium im Urin";"Magnesium im Urin";29.11.2018;;33,0;;;;;;;;2,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9153,0;;;"MG-U2";"Magnesium im Urin";;"U";6669,0;19,0;;;;;;;1,0;;;0,0;;;1,0;
6670,0;29.11.2018 08:57;;01.02.2019 14:40;;1,0;9154,0;"MGS2";"MG-SU2";"Magnes. i.Sammelurin";;"Magnesium im Sammel";"Magnesium im Sammelurin";29.11.2018;;33,0;;;;"0";"0";"0";;32,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9153,0;"Magnesium i.Urin";;"MGS2";"Magnesium i.Urin";;"US";6670,0;19,0;;;;;;;1,0;;;0,0;;;1,0;
6671,0;03.12.2018 15:56;;;;1,0;9155,0;"MG";"MG";"Magnesium";;"Magnesium";"Magnesium";03.12.2018;;33,0;;;;"0";"0";"0";;1,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9155,0;"Magnesium";;;;;;6671,0;5,0;;;;;;;1,0;1,0;;0,0;;;1,0;
6706,0;21.02.2019 11:09;;21.02.2019 11:15;;1,0;9185,0;"PuN";"PuN";"PuN";"PuN";"PuN IGG";"PuN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9185,0;;;;;;;6706,0;16,0;;;;;;;0,0;;;1,0;;;;
6707,0;21.02.2019 11:10;;21.02.2019 11:15;;1,0;9186,0;"SinN";"SinN";"SinN";"SinN";"SinN IGG";"SinN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9186,0;;;;;;;6707,0;16,0;;;;;;;0,0;;;1,0;;;;
6708,0;21.02.2019 11:11;;21.02.2019 11:15;;1,0;9187,0;"HaN";"HaN";"HaN";"HaN";"HaN IGG";"HaN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9187,0;;;;;;;6708,0;16,0;;;;;;;0,0;;;1,0;;;;
6709,0;21.02.2019 11:11;;21.02.2019 11:15;;1,0;9188,0;"DobN";"DobN";"DobN";"DobN";"DobN IGG";"DobN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9188,0;;;;;;;6709,0;16,0;;;;;;;0,0;;;1,0;;;;
6710,0;21.02.2019 11:12;;21.02.2019 11:15;;1,0;9189,0;"SeoN";"SeoN";"SeoN";"SeoN";"SeoN IGG";"SeoN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9189,0;;;;;;;6710,0;16,0;;;;;;;0,0;;;1,0;;;;
6712,0;21.02.2019 11:13;;21.02.2019 11:15;;1,0;9190,0;"SFFV";"SFFV";"SFFV";"SFFV";"SFFV IGG";"SFFV";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9190,0;;;;;;;6712,0;16,0;;;;;;;0,0;;;1,0;;;;
6713,0;21.02.2019 11:16;;;;1,0;9191,0;"PuN";"PuN";"PuN";"PuN";"PuN IGM";"PuN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9191,0;;;;;;;6713,0;16,0;;;;;;;0,0;;;1,0;;;;
6714,0;21.02.2019 11:17;;;;1,0;9192,0;"SinN";"SinN";"SinN";"SinN";"SinN IGM";"SinN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9192,0;;;;;;;6714,0;16,0;;;;;;;0,0;;;1,0;;;;
6715,0;21.02.2019 11:18;;;;1,0;9193,0;"HaN";"HaN";"HaN";"HaN";"HaN IGM";"HaN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9193,0;;;;;;;6715,0;16,0;;;;;;;0,0;;;1,0;;;;
6716,0;21.02.2019 11:19;;;;1,0;9194,0;"DobN";"DobN";"DobN";"DobN";"DobN IGM";"DobN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9194,0;;;;;;;6716,0;16,0;;;;;;;0,0;;;1,0;;;;
6717,0;21.02.2019 11:20;;;;1,0;9195,0;"SeoN";"SeoN";"SeoN";"SeoN";"SeoN IGM";"SeoN";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9195,0;;;;;;;6717,0;16,0;;;;;;;0,0;;;1,0;;;;
6718,0;21.02.2019 11:21;;;;1,0;9196,0;"SFFV";"SFFV";"SFFV";"SFFV";"SFFV IGM";"SFFV";21.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9196,0;;;;;;;6718,0;16,0;;;;;;;0,0;;;1,0;;;;
6731,0;28.02.2019 08:25;;;;1,0;9209,0;"YOPM";"YOPM";"YOPM";"YOPM";"YOPM IGG";"YOPM";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9209,0;;;;;;;6731,0;16,0;;;;;;;0,0;;;1,0;;;;
6732,0;28.02.2019 08:26;;;;1,0;9210,0;"V-AG";"V-AG";"V-AG";"V-AG";"V-AG IGG";"V-AG";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9210,0;;;;;;;6732,0;16,0;;;;;;;0,0;;;1,0;;;;
6733,0;28.02.2019 08:27;;;;1,0;9211,0;"PsaA";"PsaA";"PsaA";"PsaA";"PsaA IGG";"PsaA";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9211,0;;;;;;;6733,0;16,0;;;;;;;0,0;;;1,0;;;;
6734,0;28.02.2019 08:28;;;;1,0;9212,0;"YOPD";"YOPD";"YOPD";"YOPD";"YOPD IGG";"YOPD";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9212,0;;;;;;;6734,0;16,0;;;;;;;0,0;;;1,0;;;;
6735,0;28.02.2019 08:28;;28.02.2019 08:28;;1,0;9213,0;"MyfA";"MyfA";"MyfA";"MyfA";"MyfA IGG";"MyfA";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9213,0;;;;;;;6735,0;16,0;;;;;;;0,0;;;1,0;;;;
6736,0;28.02.2019 08:29;;;;1,0;9214,0;"YOPE";"YOPE";"YOPE";"YOPE";"YOPE IGG";"YOPE";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9214,0;;;;;;;6736,0;16,0;;;;;;;0,0;;;1,0;;;;
6737,0;28.02.2019 08:30;;28.02.2019 08:32;;1,0;9215,0;"YOPM";"YOPM";"YOPM";"YOPM";"YOPM IGA";"YOPM";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9215,0;;;;;;;6737,0;16,0;;;;;;;0,0;;;1,0;;;;
6738,0;28.02.2019 08:32;;;;1,0;9216,0;"V-AG";"V-AG";"V-AG";"V-AG";"V-AG IGA";"V-AG";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9216,0;;;;;;;6738,0;16,0;;;;;;;0,0;;;1,0;;;;
6739,0;28.02.2019 08:33;;;;1,0;9217,0;"PsaA";"PsaA";"PsaA";"PsaA";"PsaA IGA";"PsaA";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9217,0;;;;;;;6739,0;16,0;;;;;;;0,0;;;1,0;;;;
6740,0;28.02.2019 08:41;;;;1,0;9218,0;"YOPD";"YOPD";"YOPD";"YOPD";"YOPD IGA";"YOPD";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9218,0;;;;;;;6740,0;16,0;;;;;;;0,0;;;1,0;;;;
6741,0;28.02.2019 08:43;;;;1,0;9219,0;"MyfA";"MyfA";"MyfA";"MyfA";"MyfA IGA";"MyfA";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9219,0;;;;;;;6741,0;16,0;;;;;;;0,0;;;1,0;;;;
6742,0;28.02.2019 08:43;;;;1,0;9220,0;"YOPE";"YOPE";"YOPE";"YOPE";"YOPE IGA";"YOPE";28.02.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9220,0;;;;;;;6742,0;16,0;;;;;;;0,0;;;1,0;;;;
6744,0;20.03.2019 08:27;;20.03.2019 08:28;;1,0;9222,0;"MOMP";"MOMP";"MOMP";"MOMP";"MOMP IGG";"MOMP";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9222,0;;;;;;;6744,0;16,0;;;;;;;0,0;;;1,0;;;;
6745,0;20.03.2019 08:28;;20.03.2019 08:31;;1,0;9223,0;"PEB4";"PEB4";"PEB4";"PEB4";"PEB4 IGG";"PEB4";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9223,0;;;;;;;6745,0;16,0;;;;;;;0,0;;;1,0;;;;
6746,0;20.03.2019 08:30;;;;1,0;9224,0;"PEB2";"PEB2";"PEB2";"PEB2";"PEB2 IGG";"PEB2";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9224,0;;;;;;;6746,0;16,0;;;;;;;0,0;;;1,0;;;;
6747,0;20.03.2019 08:32;;;;1,0;9225,0;"PEB1";"PEB1";"PEB1";"PEB1";"PEB1 IGG";"PEB1";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9225,0;;;;;;;6747,0;16,0;;;;;;;0,0;;;1,0;;;;
6748,0;20.03.2019 08:34;;;;1,0;9226,0;"OMP18";"OMP18";"OMP18";"OMP18";"OMP18 IGG";"OMP18";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9226,0;;;;;;;6748,0;16,0;;;;;;;0,0;;;1,0;;;;
6749,0;20.03.2019 08:35;;;;1,0;9227,0;"P39";"P39";"P39";"P39";"P39 IGG";"P39";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9227,0;;;;;;;6749,0;16,0;;;;;;;0,0;;;1,0;;;;
6750,0;20.03.2019 08:36;;;;1,0;9228,0;"MOMP";"MOMP";"MOMP";"MOMP";"MOMP IGA";"MOMP";20.03.2019;;4445,0;;;;"0";"0";"0";;42,0;"0";;;0,0;1,0;1,0;1,0;1,0;;;;0,0;;9228,0;;;;;;;6750,0;16,0;;;;;;;0,0;;;1,0;;;;
